accel x,accel y,accel z,freefall,colision,Motion,Time_of_use,date,Time
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:10.117073,2021-11-16,21:04:56.267271
9.7281968,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,21:04:55.167968
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:53.992362
9.80665,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,21:04:52.860034
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:51.752392
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:50.635462
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:49.539504
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:48.390187
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:47.300206
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:46.152927
9.7674234,-0.784532,0.1569064,False,False,False,0:00:11.073760,2021-11-16,21:04:45.058321
holder
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:43.932997
9.7281968,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,21:04:42.810668
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:41.727885
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:40.653586
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,21:04:39.534182
9.845876599999999,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:38.449974
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:37.323818
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,21:04:36.206688
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:35.121078
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:33.992878
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:11.093048,2021-11-16,21:04:32.904376
holder
9.7674234,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,21:04:31.797396
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:30.641302
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:29.552768
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:28.418876
9.80665,-0.8237586,0.0,False,False,False,0:00:00,2021-11-16,21:04:27.311196
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:26.222201
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,21:04:25.143676
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:24.040575
9.7674234,-0.784532,0.0784532,False,False,False,0:00:00,2021-11-16,21:04:22.924391
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:21.823097
9.80665,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:20.726371
holder
9.7674234,-0.784532,0.1569064,False,False,False,0:00:10.031761,2021-11-16,21:04:19.580810
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:18.452975
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:17.352525
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:16.215409
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:15.094931
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:13.981798
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,21:04:12.896394
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:11.743206
9.6889702,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,21:04:10.657557
9.7281968,-0.7453053999999999,0.196133,False,False,False,0:00:00,2021-11-16,21:04:09.556460
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:11.159339,2021-11-16,21:04:08.413077
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,21:04:07.233317
9.6889702,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,21:04:06.142487
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:05.022246
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:04:03.868829
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:04:02.716871
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,21:04:01.644291
9.7281968,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,21:04:00.560324
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:59.468362
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:58.333546
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:57.235137
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:56.032600
holder
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:10.963742,2021-11-16,21:03:54.859678
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:53.759839
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:52.679735
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:51.588304
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:50.462397
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:49.379990
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:48.275392
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:47.147475
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:46.057865
9.7281968,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:44.954490
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:43.883458
9.845876599999999,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:42.754311
holder
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:21.183733,2021-11-16,21:03:41.642193
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:40.554342
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:39.422830
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:38.281237
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:37.147274
9.7674234,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:36.039470
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:34.920433
9.7281968,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,21:03:33.782795
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:32.692129
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:31.611535
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:30.453170
holder
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:29.322669
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:28.229308
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:27.018355
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:25.909257
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:24.836722
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:23.735298
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:22.650469
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:21.566430
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:20.470501
9.7281968,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:19.374534
holder
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:11.061792,2021-11-16,21:03:18.263468
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,21:03:17.172136
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:16.093419
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,21:03:15.000687
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:13.878537
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:12.774234
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:11.676561
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:10.592087
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:09.458825
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:08.332982
9.80665,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,21:03:07.204596
9.7674234,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:06.113235
holder
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:11.080021,2021-11-16,21:03:04.998281
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:03.862820
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:03:02.786321
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:01.656614
9.80665,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:03:00.572622
9.80665,-0.8237586,0.0392266,False,False,False,0:00:00,2021-11-16,21:02:59.478488
9.80665,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,21:02:58.383642
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:02:57.291696
9.80665,-0.9022117999999999,0.196133,False,False,False,0:00:00,2021-11-16,21:02:56.150505
9.7674234,-0.7453053999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:02:55.021096
9.7281968,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,21:02:53.916495
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:52.833678
holder
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:10.957932,2021-11-16,21:02:51.766372
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:50.652208
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:02:49.572015
9.6889702,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:02:48.463102
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:47.379411
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:46.294465
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:45.225390
9.80665,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,21:02:44.122069
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:42.971477
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:41.872339
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:02:40.785595
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:11.031843,2021-11-16,21:02:39.666690
holder
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:38.530490
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:37.442560
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:36.326225
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:35.198337
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:34.093164
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:32.964219
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:31.862538
9.7674234,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:30.784221
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,21:02:29.682844
9.80665,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:28.611620
9.7674234,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,21:02:27.483567
holder
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:11.059107,2021-11-16,21:02:26.366469
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:25.234642
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:24.160195
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:02:23.047114
9.7281968,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:21.972276
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,21:02:20.860541
9.80665,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,21:02:19.781827
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,21:02:18.683252
9.7281968,-0.8237586,0.2353596,False,False,False,0:00:00,2021-11-16,21:02:17.492332
9.7281968,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,21:02:16.394478
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:15.326369
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,21:02:14.233340
holder
